,RNTI,Frame,Slot,Grant type,RBG,Start Sym,Num Sym,MCS,NumLayers,HARQ ID,NDI Flag,RV,Tx Type,FdbkOffst,CQIs
50,1,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
51,5,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,4,5,1,4,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
52,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,4,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
53,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,4,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
54,2,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,4,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
55,1,0,6,DL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,4,5,1,4,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
56,4,0,6,DL,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",4,4,5,1,4,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
57,5,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,4,5,1,0,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
58,3,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4,4,5,1,4,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
59,2,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4,4,5,1,4,1,3,reTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
60,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,4,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
61,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",8,4,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
62,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,4,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
63,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",8,4,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
64,5,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,4,5,1,1,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
65,1,0,6,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",12,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
66,2,0,6,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",12,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
67,3,0,6,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",12,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
68,4,0,6,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",12,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
69,5,0,6,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",12,2,5,1,2,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
70,1,0,7,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,4,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
71,2,0,7,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,4,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
72,3,0,7,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,4,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
73,4,0,7,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,4,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
74,5,0,7,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,4,5,1,3,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
75,1,0,7,DL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,4,5,1,5,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
76,2,0,7,DL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,4,5,1,5,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
77,3,0,7,DL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,4,5,1,5,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
78,4,0,7,DL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,4,5,1,5,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
79,5,0,7,DL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,4,5,1,5,0,0,newTx,2,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
80,1,0,7,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
81,2,0,7,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
82,3,0,7,UL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
83,4,0,7,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
84,5,0,7,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",10,4,5,1,0,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
85,1,0,8,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,4,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
86,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,4,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
87,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0,4,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
88,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,4,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
89,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,4,5,1,1,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
90,1,0,8,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,4,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
91,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",4,4,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
92,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,4,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
93,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,4,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
94,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",4,4,5,1,2,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
95,1,0,8,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,4,5,1,3,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
96,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",8,4,5,1,3,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
97,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,4,5,1,3,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
98,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",8,4,5,1,3,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
99,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",8,4,5,1,3,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
100,1,0,8,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",12,2,5,1,4,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
101,2,0,8,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",12,2,5,1,4,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
102,3,0,8,UL,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",12,2,5,1,4,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
103,4,0,8,UL,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",12,2,5,1,4,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
104,5,0,8,UL,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",12,2,5,1,4,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
105,1,0,9,UL,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,4,5,1,5,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
106,2,0,9,UL,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,4,5,1,5,1,0,newTx,"array(NA, dtype=<U2)","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]"
