RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,139,21,0.99,74,58,16,0.14,4280,3712,1776,1392,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
2,160,138,22,0.96,69,60,9,0.19,4368,3648,1656,1440,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
3,160,142,18,0.92,72,58,14,0.26,4184,3680,1776,1440,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
4,160,135,25,0.97,67,57,10,0.27,4320,3584,1680,1440,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
5,160,133,27,1.0,69,59,10,0.33,4256,3488,1728,1488,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
6,160,140,20,0.91,68,57,11,0.25,4240,3688,1704,1416,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
7,160,139,21,0.94,71,57,14,0.15,4248,3688,1728,1392,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
8,160,142,18,0.9,74,59,15,0.23,4208,3720,1776,1416,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
9,160,142,18,0.92,73,58,15,0.18,4192,3680,1752,1392,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
10,160,144,16,0.94,78,59,19,0.37,4232,3808,1920,1464,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
11,160,142,18,0.83,73,58,15,0.52,4168,3696,1896,1464,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
12,160,141,19,1.04,70,57,13,0.31,4344,3808,1728,1416,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
13,160,140,20,0.96,70,58,12,0.24,4256,3680,1728,1440,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
14,160,145,15,0.9,72,57,15,0.28,4360,3904,1800,1392,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
15,160,146,14,0.77,72,58,14,0.03,4128,3728,1728,1392,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
16,160,141,19,0.92,72,59,13,0.25,4304,3768,1776,1464,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
17,160,142,18,0.82,72,59,13,0.19,4104,3656,1776,1464,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
18,160,143,17,0.76,73,59,14,0.32,4064,3632,1920,1488,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
19,160,143,17,0.86,72,59,13,0.44,4192,3752,1824,1488,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
20,160,139,21,1.11,63,57,6,0.17,4360,3728,1560,1416,2,9500000,51,5,241228-133711_Run_1_Idx_52211,2000,9500000,4.9999999999999996e-05,1000000,1,0
