RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,67,47,20,5,73,56,17,5
2,74,44,30,5,71,58,13,5
3,57,41,16,5,71,54,17,5
4,53,38,15,5,71,55,16,5
5,64,39,25,5,64,51,13,5
6,52,35,17,5,86,69,17,5
7,56,36,20,5,72,56,16,5
8,50,33,17,5,64,52,12,5
9,56,32,24,5,75,59,16,5
10,53,36,17,5,86,61,25,5
