RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,17,9,8,3.41,9,3,6,0.0,12616,6456,1296,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
2,18,8,10,3.56,17,5,12,0.12,15680,7760,2288,680,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
3,18,9,9,2.06,13,4,9,0.08,9664,5792,1832,536,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
4,19,9,10,2.53,12,3,9,0.17,11416,6944,1728,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
5,15,8,7,2.53,11,3,8,0.09,7944,5592,1848,488,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
6,18,7,11,2.11,12,3,9,0.08,13352,4912,1568,392,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
7,23,9,14,1.87,11,3,8,0.09,12176,5688,1424,392,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
8,20,8,12,2.3,15,4,11,0.07,14824,6480,2000,536,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
9,18,9,9,1.83,11,3,8,0.18,7816,5088,1584,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
10,23,9,14,1.74,11,3,8,0.0,14776,5944,1304,352,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
11,21,9,12,1.57,8,2,6,0.0,7912,5392,1152,288,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
12,16,9,7,3.31,9,3,6,0.0,15624,7616,1216,392,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
13,13,9,4,3.15,9,3,6,0.0,9128,6808,1096,352,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
14,21,9,12,1.76,12,4,8,0.0,9560,4944,1568,536,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
15,16,8,8,1.94,10,3,7,0.2,11088,5256,1440,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
16,20,8,12,2.0,12,4,8,0.08,13736,6272,1728,576,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
17,14,8,6,2.07,12,3,9,0.0,7504,4984,1728,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
18,22,7,15,1.68,13,4,9,0.15,15120,4936,2096,632,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
19,24,8,16,1.42,9,3,6,0.0,11680,4568,1296,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
20,19,8,11,3.32,12,3,9,0.0,15336,7016,1728,432,14,3000000,51,5,241228-125205_Run_4_Idx_53104,2000,3000000,4.9999999999999996e-05,14000000,1,0
