RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,19,9,10,2.79,13,4,9,0.69,11984,6512,3464,944,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
2,16,9,7,3.62,12,3,9,0.0,13120,7864,1728,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
3,23,7,16,2.0,12,3,9,0.5,14808,5552,1728,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
4,20,9,11,2.95,12,3,9,0.0,12008,6920,1728,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
5,25,8,17,2.24,11,3,8,0.0,14792,5528,1584,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
6,21,8,13,2.1,12,3,9,0.0,12024,5112,1568,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
7,16,8,8,3.0,7,2,5,0.0,13144,5648,1008,288,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
8,17,8,9,2.94,12,3,9,0.25,14184,6632,1728,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
9,20,9,11,2.6,12,3,9,0.5,13840,5152,1728,432,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
10,22,9,13,2.09,12,3,9,0.0,12064,6096,1408,352,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
11,23,9,14,1.83,11,3,8,0.27,12528,5360,1424,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
12,15,8,7,4.53,11,3,8,0.0,12872,7568,1424,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
13,17,7,10,3.29,11,3,8,0.27,13480,6512,1264,352,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
14,18,8,10,2.44,7,2,5,0.43,9920,4864,2640,696,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
15,23,8,15,2.17,10,3,7,0.3,13064,5224,1280,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
16,19,7,12,3.21,11,3,8,0.27,16072,6256,1464,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
17,20,7,13,1.5,10,3,7,0.3,11080,4792,1200,352,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
18,14,7,7,2.93,8,2,6,1.12,10304,4968,2784,696,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
19,19,8,11,1.79,9,3,6,0.0,9704,4688,1256,392,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
20,15,7,8,3.93,8,2,6,0.38,12176,6856,1152,288,14,0,51,5,241228-122746_Run_4_Idx_32281,2000,0,4.9999999999999996e-05,20000000,1,0
