RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,163,126,37,5,186,157,29,5
2,165,124,41,5,189,152,37,5
3,166,123,43,5,144,115,29,5
4,174,126,48,5,134,111,23,5
5,168,126,42,5,135,110,25,5
6,167,124,43,5,134,108,26,5
7,171,127,44,5,151,127,24,5
8,158,123,35,5,169,137,32,5
9,166,123,43,5,185,147,38,5
10,167,123,44,5,139,113,26,5
