RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,136,24,0.8,71,57,14,0.0,4320,3640,1704,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
2,160,136,24,0.74,71,57,14,0.0,4336,3600,1704,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
3,160,137,23,0.65,70,58,12,0.0,4192,3560,1680,1392,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
4,160,132,28,0.75,68,55,13,0.0,4320,3512,1632,1320,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
5,160,139,21,0.7,67,56,11,0.0,4224,3632,1608,1344,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
6,160,134,26,0.69,68,57,11,0.0,4240,3536,1632,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
7,160,143,17,0.72,68,57,11,0.0,4256,3792,1632,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
8,160,139,21,0.71,70,57,13,0.0,4200,3640,1680,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
9,160,135,25,0.7,69,55,14,0.0,4160,3512,1656,1320,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
10,160,140,20,0.75,70,56,14,0.0,4320,3760,1680,1344,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
11,160,138,22,0.68,69,57,12,0.0,4200,3600,1656,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
12,160,136,24,0.88,70,57,13,0.0,4352,3696,1680,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
13,160,136,24,0.7,69,57,12,0.0,4216,3584,1656,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
14,160,139,21,0.75,69,57,12,0.0,4432,3840,1656,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
15,160,133,27,0.53,64,57,7,0.0,4080,3368,1536,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
16,160,134,26,0.72,66,55,11,0.0,4336,3592,1584,1320,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
17,160,134,26,0.61,70,57,13,0.0,4104,3456,1680,1368,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
18,160,132,28,0.57,68,55,13,0.0,4072,3368,1632,1320,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
19,160,138,22,0.69,69,54,15,0.0,4192,3632,1656,1296,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
20,160,138,22,0.84,68,54,14,0.0,4424,3704,1632,1296,2,7000000,51,5,241228-132016_Run_1_Idx_33152,2000,7000000,4.9999999999999996e-05,6000000,1,0
