RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,129,73,56,5,107,75,32,5
2,126,73,53,5,104,75,29,5
3,129,71,58,5,97,70,27,5
4,131,73,58,5,109,79,30,5
5,134,74,60,5,104,81,23,5
6,128,76,52,5,95,73,22,5
7,129,77,52,5,116,82,34,5
8,128,72,56,5,116,86,30,5
9,127,72,55,5,121,89,32,5
10,126,74,52,5,121,91,30,5
