RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,61,43,18,5,82,71,11,5
2,57,40,17,5,92,75,17,5
3,66,48,18,5,79,65,14,5
4,50,39,11,5,67,51,16,5
5,71,46,25,5,64,48,16,5
6,81,52,29,5,75,55,20,5
7,67,45,22,5,64,50,14,5
8,68,43,25,5,75,58,17,5
9,59,40,19,5,73,54,19,5
10,65,42,23,5,84,64,20,5
