RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,19,11,8,2.58,12,3,9,0.42,11016,6568,1728,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
2,18,10,8,3.33,15,4,11,0.67,13680,7968,2160,576,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
3,25,10,15,1.96,11,3,8,0.0,13736,5800,1464,392,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
4,24,10,14,3.21,14,4,10,0.36,19848,6960,1936,536,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
5,23,10,13,1.74,10,3,7,0.0,13640,5800,1360,392,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
6,21,11,10,2.19,13,4,9,0.0,14064,5400,1712,536,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
7,24,10,14,2.17,13,4,9,0.23,18144,5752,1552,496,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
8,20,9,11,2.7,12,3,9,0.0,15480,6768,1728,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
9,21,10,11,2.14,9,3,6,0.89,11040,5264,1296,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
10,19,10,9,1.95,13,4,9,0.0,14816,6232,1712,536,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
11,19,9,10,2.0,13,4,9,0.62,10968,5448,1712,536,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
12,20,10,10,3.2,9,3,6,0.33,19600,7872,1296,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
13,19,10,9,2.42,13,4,9,0.23,12504,6912,1552,496,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
14,16,9,7,2.0,12,4,8,0.25,8768,4904,1728,576,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
15,19,10,9,2.26,12,3,9,0.25,10376,5344,1568,392,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
16,15,9,6,2.8,13,4,9,0.0,8888,6376,1672,496,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
17,21,9,12,2.0,10,3,7,0.0,9832,5064,1440,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
18,19,8,11,2.68,11,3,8,0.45,13968,5040,1584,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
19,17,8,9,2.29,8,2,6,0.62,8904,4656,1152,288,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
20,17,9,8,2.94,11,3,8,0.27,11608,7056,1584,432,14,8000000,51,5,241228-132148_Run_4_Idx_58209,2000,8000000,4.9999999999999996e-05,4000000,1,0
