RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,100,60,23.7,84,59,25,25.5,22968,15272,27392,19472,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
2,160,105,55,24.45,82,54,28,26.29,25080,17208,27456,18176,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
3,160,96,64,24.54,82,58,24,26.32,23360,14376,27360,19520,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
4,160,104,56,24.49,84,56,28,26.45,24688,16920,28384,18912,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
5,160,106,54,24.78,87,55,32,26.66,25192,17384,28800,18704,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
6,160,104,56,24.48,81,56,25,26.21,24320,16576,27584,19120,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
7,160,110,50,24.69,81,55,26,26.53,28080,20664,28128,19040,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
8,160,108,52,23.75,85,56,29,25.64,27168,20240,28304,18608,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
9,160,97,63,23.88,85,53,32,25.66,23296,13896,27632,17360,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
10,160,105,55,23.9,86,55,31,25.93,28424,20120,28112,18192,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
11,160,105,55,23.82,86,55,31,25.67,24192,16344,28096,18144,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
12,160,101,59,23.48,84,55,29,25.35,23640,15464,27344,18176,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
13,160,101,59,24.38,83,56,27,26.37,24880,16248,28240,19104,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
14,160,103,57,24.61,85,56,29,26.55,23984,15864,28704,19040,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
15,160,104,56,24.12,82,54,28,25.93,23736,15944,27232,18016,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
16,160,103,57,24.5,86,55,31,26.4,24360,15904,28096,18448,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
17,160,112,48,24.42,82,56,26,26.46,28248,21160,27728,18992,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
18,160,104,56,24.35,83,53,30,26.11,24808,16536,27680,17776,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
19,160,98,62,24.25,87,54,33,26.1,24088,14432,28688,18128,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
20,160,100,60,24.7,81,55,26,26.56,23672,14896,28048,19040,2,5000000,51,5,241227-101439_Run_13_Idx_52939,2000,5000000,4.9999999999999996e-05,20000000,1,0
