RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,169,124,45,5,126,104,22,5
2,168,127,41,5,143,119,24,5
3,160,127,33,5,160,133,27,5
4,164,121,43,5,181,145,36,5
5,165,123,42,5,182,147,35,5
6,166,126,40,5,162,132,30,5
7,170,123,47,5,160,126,34,5
8,170,126,44,5,155,129,26,5
9,167,124,43,5,158,130,28,5
10,167,125,42,5,138,112,26,5
