,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
202,3,160,145,15,10.82,97,78,19,11.12,10448,9472,12224,9832,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,208960.0,189440.0,244480.0,196640.0,0.09375,0.1958762886597938
203,4,160,140,20,10.81,96,76,20,11.17,10040,8744,12296,9688,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,200800.0,174880.0,245920.0,193760.0,0.125,0.20833333333333334
204,5,160,142,18,10.74,97,75,22,11.04,10688,9544,12304,9488,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,213760.0,190880.0,246080.0,189760.0,0.1125,0.2268041237113402
205,6,160,141,19,11.04,95,77,18,11.4,10104,8920,12192,9928,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,202080.0,178400.0,243840.0,198560.0,0.11875,0.18947368421052632
206,7,160,143,17,10.71,94,79,15,11.02,10240,9200,11800,9912,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,204800.0,184000.0,236000.0,198240.0,0.10625,0.1595744680851064
207,8,160,147,13,10.58,93,80,13,11.04,11048,10248,11600,10000,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,220960.0,204960.0,232000.0,200000.0,0.08125,0.13978494623655913
208,9,160,145,15,10.86,92,81,11,11.22,9952,8992,11592,10248,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,199040.0,179840.0,231840.0,204960.0,0.09375,0.11956521739130435
209,10,160,144,16,10.5,91,80,11,11.0,9800,8816,11360,9984,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,196000.0,176320.0,227200.0,199680.0,0.1,0.12087912087912088
210,11,160,147,13,10.62,91,79,12,11.0,10440,9632,11456,9920,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,208800.0,192640.0,229120.0,198400.0,0.08125,0.13186813186813187
211,12,160,147,13,10.55,91,79,12,11.0,10848,10016,11456,9952,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,216960.0,200320.0,229120.0,199040.0,0.08125,0.13186813186813187
212,13,160,143,17,11.06,94,79,15,11.53,10672,9552,12232,10352,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,213440.0,191040.0,244640.0,207040.0,0.10625,0.1595744680851064
213,14,160,143,17,10.9,92,79,13,11.33,10168,9104,11776,10112,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,203360.0,182080.0,235520.0,202240.0,0.10625,0.14130434782608695
214,15,160,144,16,10.83,93,78,15,11.13,11784,10768,11672,9816,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,235680.0,215360.0,233440.0,196320.0,0.1,0.16129032258064516
215,16,160,138,22,10.82,89,77,12,11.2,9936,8552,11288,9752,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,198720.0,171040.0,225760.0,195040.0,0.1375,0.1348314606741573
216,17,160,141,19,10.92,92,81,11,11.3,9968,8832,11712,10368,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,199360.0,176640.0,234240.0,207360.0,0.11875,0.11956521739130435
217,18,160,142,18,11.06,93,80,13,11.37,10672,9512,11952,10360,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,213440.0,190240.0,239040.0,207200.0,0.1125,0.13978494623655913
218,19,160,139,21,10.69,93,79,14,11.04,9880,8608,11792,10000,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,197600.0,172160.0,235840.0,200000.0,0.13125,0.15053763440860216
219,20,160,145,15,10.89,94,78,16,11.26,10400,9464,11992,9976,2,0,51,5,-35,250101-141027_Run_45_Idx_86713,2000,0,5e-05,20000000,208000.0,189280.0,239840.0,199520.0,0.09375,0.1702127659574468
220,1,96,73,23,10.81,24,12,12,11.17,68344,50808,17576,8624,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1366880.0,1016160.0,351520.0,172480.0,0.23958333333333334,0.5
221,2,92,75,17,11.0,24,15,9,11.42,65832,52560,19304,12072,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1316640.0,1051200.0,386080.0,241440.0,0.18478260869565216,0.375
222,3,101,74,27,10.83,23,15,8,11.13,70632,50536,18136,11696,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1412640.0,1010720.0,362720.0,233920.0,0.26732673267326734,0.34782608695652173
223,4,95,73,22,10.73,19,14,5,11.0,66296,50200,14552,10712,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1325920.0,1004000.0,291040.0,214240.0,0.23157894736842105,0.2631578947368421
224,5,96,75,21,10.83,19,15,4,11.21,67928,52496,14904,11672,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1358560.0,1049920.0,298080.0,233440.0,0.21875,0.21052631578947367
225,6,98,75,23,10.71,18,15,3,11.11,68640,51640,13400,11176,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1372800.0,1032800.0,268000.0,223520.0,0.23469387755102042,0.16666666666666666
226,7,99,74,25,10.66,19,15,4,11.0,69064,50664,14552,11520,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1381280.0,1013280.0,291040.0,230400.0,0.25252525252525254,0.21052631578947367
227,8,97,73,24,10.65,18,15,3,11.33,68096,49672,14696,11744,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1361920.0,993440.0,293920.0,234880.0,0.24742268041237114,0.16666666666666666
228,9,99,73,26,10.86,22,15,7,11.36,68984,49240,17728,12072,7,0,51,5,-35,250101-140338_Run_47_Idx_47595,2000,0,5e-05,20000000,1379680.0,984800.0,354560.0,241440.0,0.26262626262626265,0.3181818181818182
