RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,68,51,17,5,85,67,18,5
2,64,45,19,5,89,70,19,5
3,68,42,26,5,80,65,15,5
4,59,38,21,5,79,64,15,5
5,62,41,21,5,80,65,15,5
6,61,37,24,5,72,55,17,5
7,61,38,23,5,52,42,10,5
8,52,36,16,5,70,51,19,5
9,63,44,19,5,54,42,12,5
10,62,43,19,5,86,64,22,5
