RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,162,123,39,5,142,113,29,5
2,163,122,41,5,141,115,26,5
3,163,124,39,5,132,107,25,5
4,164,127,37,5,142,115,27,5
5,166,125,41,5,154,127,27,5
6,169,122,47,5,182,150,32,5
7,169,127,42,5,171,143,28,5
8,159,124,35,5,173,145,28,5
9,172,122,50,5,141,113,28,5
10,168,120,48,5,188,150,38,5
