RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,125,35,1.08,73,59,14,0.25,4336,3376,1800,1464,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
2,160,127,33,1.04,72,57,15,0.33,4312,3384,1760,1400,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
3,160,131,29,0.96,72,60,12,0.21,4216,3416,1776,1488,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
4,160,134,26,0.9,71,60,11,0.25,4328,3568,1832,1520,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
5,160,131,29,0.91,68,59,9,0.26,4304,3448,1712,1496,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
6,160,134,26,1.04,69,58,11,0.35,4240,3536,1784,1488,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
7,160,135,25,1.01,74,58,16,0.36,4344,3600,1872,1456,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
8,160,130,30,1.01,75,57,18,0.16,4216,3432,1864,1400,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
9,160,128,32,0.99,73,56,17,0.45,4440,3432,1800,1392,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
10,160,126,34,1.13,74,58,16,0.32,4272,3376,1824,1440,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
11,160,126,34,0.86,70,58,12,0.3,4312,3312,1792,1472,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
12,160,134,26,1.12,71,59,12,0.34,4352,3640,1800,1512,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
13,160,129,31,1.04,74,58,16,0.36,4288,3416,1904,1504,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
14,160,135,25,1.04,74,59,15,0.28,4424,3656,1840,1480,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
15,160,133,27,0.84,73,59,14,0.25,4112,3368,1816,1432,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
16,160,131,29,0.98,72,58,14,0.21,4376,3520,1776,1440,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
17,160,130,30,0.82,70,59,11,0.17,4112,3368,1744,1464,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
18,160,125,35,0.78,70,56,14,0.43,4088,3200,1824,1440,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
19,160,126,34,1.03,70,57,13,0.34,4320,3344,1824,1464,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
20,160,127,33,1.16,70,58,12,0.39,4424,3440,1792,1456,2,0,51,5,241228-123131_Run_1_Idx_8468,2000,0,4.9999999999999996e-05,20000000,1,0
