RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,141,94,47,5,131,94,37,5
2,149,92,57,5,86,60,26,5
3,136,90,46,5,127,93,34,5
4,148,92,56,5,120,86,34,5
5,143,91,52,5,122,89,33,5
6,145,94,51,5,117,91,26,5
7,149,91,58,5,98,73,25,5
8,147,92,55,5,120,93,27,5
9,150,92,58,5,101,74,27,5
10,143,92,51,5,100,72,28,5
