RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,160,136,24,1.01,71,58,13,0.11,4304,3664,1760,1448,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
2,160,133,27,1.08,71,57,14,0.41,4336,3552,1920,1464,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
3,160,137,23,0.86,72,57,15,0.47,4272,3624,1896,1480,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
4,160,133,27,1.04,69,57,12,0.43,4400,3576,1824,1520,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
5,160,133,27,1.05,70,58,12,0.34,4264,3512,1808,1520,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
6,160,132,28,1.05,70,58,12,0.27,4272,3520,1792,1464,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
7,160,139,21,0.99,67,56,11,0.3,4280,3712,1680,1400,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
8,160,137,23,1.0,73,57,16,0.53,4240,3616,1864,1480,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
9,160,137,23,0.96,71,56,15,0.42,4200,3584,1856,1456,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
10,160,136,24,1.03,69,56,13,0.2,4424,3704,1784,1416,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
11,160,138,22,0.93,68,56,12,0.57,4216,3624,1784,1480,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
12,160,140,20,1.16,68,55,13,0.6,4384,3816,1760,1448,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
13,160,135,25,1.03,70,57,13,0.37,4264,3600,1752,1440,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
14,160,138,22,0.96,68,56,12,0.16,4376,3752,1688,1400,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
15,160,138,22,0.74,69,55,14,0.38,4096,3504,1752,1416,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
16,160,139,21,1.05,70,55,15,0.27,4408,3808,1792,1432,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
17,160,139,21,0.91,71,55,16,0.38,4144,3616,1776,1392,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
18,160,136,24,0.87,74,58,16,0.35,4104,3488,1872,1488,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
19,160,139,21,1.03,74,55,19,0.46,4312,3728,1888,1392,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
20,160,138,22,1.11,71,56,15,0.23,4440,3736,1808,1416,2,8000000,51,5,241228-132454_Run_1_Idx_47537,2000,8000000,4.9999999999999996e-05,4000000,1,0
