RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,80,53,27,5,79,63,16,5
2,61,46,15,5,76,60,16,5
3,66,46,20,5,61,48,13,5
4,64,44,20,5,72,53,19,5
5,51,36,15,5,75,55,20,5
6,59,38,21,5,64,52,12,5
7,53,36,17,5,77,61,16,5
8,59,36,23,5,81,64,17,5
9,48,33,15,5,71,56,15,5
10,60,38,22,5,78,60,18,5
