RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,148,96,52,5,103,76,27,5
2,153,97,56,5,113,83,30,5
3,144,96,48,5,79,64,15,5
4,154,93,61,5,122,91,31,5
5,141,92,49,5,106,78,28,5
6,150,94,56,5,115,85,30,5
7,149,96,53,5,126,96,30,5
8,137,94,43,5,110,74,36,5
9,140,92,48,5,126,87,39,5
10,150,91,59,5,114,86,28,5
