RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,54,39,15,5,95,73,22,5
2,52,42,10,5,77,61,16,5
3,75,49,26,5,73,60,13,5
4,64,41,23,5,72,57,15,5
5,55,38,17,5,64,46,18,5
6,58,37,21,5,53,44,9,5
7,71,49,22,5,62,47,15,5
8,58,40,18,5,80,64,16,5
9,56,37,19,5,77,56,21,5
10,77,51,26,5,77,57,20,5
