RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,64,48,16,5,80,62,18,5
2,78,56,22,5,74,57,17,5
3,71,47,24,5,64,53,11,5
4,63,43,20,5,80,59,21,5
5,48,34,14,5,87,67,20,5
6,68,45,23,5,69,51,18,5
7,58,37,21,5,64,51,13,5
8,59,39,20,5,79,63,16,5
9,51,36,15,5,70,60,10,5
10,69,44,25,5,74,56,18,5
