    ,RNTI ,numDLTotal ,numDLnew ,numReTx_DL ,avgMCS_DL ,numULTotal ,numULnew ,numReTx_UL ,avgMCS_UL ,DL_throughput_bits ,DL_goodput_bits ,UL_throughput_bits ,UL_goodput_bits ,TTI ,PulseBWoffset ,numRBs ,NumFrames ,FolderName                    ,prf  ,FreqOffset ,PulseWidth ,BW       ,DL_throughput_bps ,DL_goodput_bps ,UL_throughput_bps ,UL_goodput_bps ,DLReTxPrcnt          ,ULReTxPrcnt
 98 ,  19 ,        24 ,       8 ,        16 ,     1.42 ,         9 ,       3 ,         6 ,     0.0  ,             11680 ,           4568 ,              1296 ,            432 , 14 ,      3000000 ,    51 ,        5 ,241228-125205_Run_4_Idx_53104 ,2000 ,   3000000 ,5e-05      ,14000000 ,         233600.0 ,       91360.0 ,          25920.0 ,        8640.0 ,0.6666666666666666   ,0.6666666666666666
 99 ,  20 ,        19 ,       8 ,        11 ,     3.32 ,        12 ,       3 ,         9 ,     0.0  ,             15336 ,           7016 ,              1728 ,            432 , 14 ,      3000000 ,    51 ,        5 ,241228-125205_Run_4_Idx_53104 ,2000 ,   3000000 ,5e-05      ,14000000 ,         306720.0 ,      140320.0 ,          34560.0 ,        8640.0 ,0.5789473684210527   ,0.75
100 ,   1 ,        20 ,      12 ,         8 ,     3.15 ,        13 ,       4 ,         9 ,     0.0  ,             15464 ,           6888 ,              1832 ,            536 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         309280.0 ,      137760.0 ,          36640.0 ,       10720.0 ,0.4                  ,0.6923076923076923
101 ,   2 ,        19 ,      12 ,         7 ,     3.26 ,        11 ,       3 ,         8 ,     0.27 ,             15656 ,           8208 ,              1584 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         313120.0 ,      164160.0 ,          31680.0 ,        8640.0 ,0.3684210526315789   ,0.7272727272727273
102 ,   3 ,        20 ,      11 ,         9 ,     2.2  ,        12 ,       3 ,         9 ,     0.25 ,             10880 ,           5936 ,              1728 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         217600.0 ,      118720.0 ,          34560.0 ,        8640.0 ,0.45                 ,0.75
103 ,   4 ,        21 ,      12 ,         9 ,     2.67 ,        12 ,       3 ,         9 ,     0.25 ,             17488 ,           7200 ,              1728 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         349760.0 ,      144000.0 ,          34560.0 ,        8640.0 ,0.42857142857142855  ,0.75
104 ,   5 ,        24 ,      11 ,        13 ,     1.71 ,        15 ,       4 ,        11 ,     0.27 ,             11472 ,           5904 ,              2160 ,            576 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         229440.0 ,      118080.0 ,          43200.0 ,       11520.0 ,0.5416666666666666   ,0.7333333333333333
105 ,   6 ,        21 ,      12 ,         9 ,     1.95 ,        15 ,       4 ,        11 ,     0.27 ,              7488 ,           5464 ,              1880 ,            496 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         149760.0 ,      109280.0 ,          37600.0 ,        9920.0 ,0.42857142857142855  ,0.7333333333333333
106 ,   7 ,        17 ,      12 ,         5 ,     2.47 ,        10 ,       3 ,         7 ,     0.1  ,              9600 ,           6040 ,              1440 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         192000.0 ,      120800.0 ,          28800.0 ,        8640.0 ,0.29411764705882354  ,0.7
107 ,   8 ,        20 ,      12 ,         8 ,     2.5  ,         9 ,       3 ,         6 ,     0.0  ,             13552 ,           7080 ,              1256 ,            392 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         271040.0 ,      141600.0 ,          25120.0 ,        7840.0 ,0.4                  ,0.6666666666666666
108 ,   9 ,        17 ,      10 ,         7 ,     1.82 ,         9 ,       3 ,         6 ,     0.44 ,              9608 ,           5256 ,              1136 ,            392 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         192160.0 ,      105120.0 ,          22720.0 ,        7840.0 ,0.4117647058823529   ,0.6666666666666666
109 ,  10 ,        21 ,      12 ,         9 ,     2.19 ,         9 ,       3 ,         6 ,     0.0  ,             13376 ,           6384 ,              1296 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         267520.0 ,      127680.0 ,          25920.0 ,        8640.0 ,0.42857142857142855  ,0.6666666666666666
110 ,  11 ,        18 ,      10 ,         8 ,     2.11 ,         9 ,       3 ,         6 ,     0.0  ,             13680 ,           5584 ,              1296 ,            432 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         273600.0 ,      111680.0 ,          25920.0 ,        8640.0 ,0.4444444444444444   ,0.6666666666666666
111 ,  12 ,        14 ,      10 ,         4 ,     4.14 ,        13 ,       4 ,         9 ,     0.46 ,             11232 ,           7872 ,              1712 ,            536 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         224640.0 ,      157440.0 ,          34240.0 ,       10720.0 ,0.2857142857142857   ,0.6923076923076923
112 ,  13 ,        23 ,      12 ,        11 ,     2.48 ,         9 ,       3 ,         6 ,     0.11 ,             18928 ,           7152 ,              1136 ,            392 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         378560.0 ,      143040.0 ,          22720.0 ,        7840.0 ,0.4782608695652174   ,0.6666666666666666
113 ,  14 ,        15 ,      11 ,         4 ,     1.73 ,        13 ,       4 ,         9 ,     0.0  ,              9632 ,           5216 ,              1872 ,            576 , 14 ,      9000000 ,    51 ,        5 ,241228-132749_Run_4_Idx_69692 ,2000 ,   9000000 ,5e-05      , 2000000 ,         192640.0 ,      104320.0 ,          37440.0 ,       11520.0 ,0.26666666666666666  ,0.6923076923076923
