RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,64,46,18,5,78,64,14,5
2,62,44,18,5,86,62,24,5
3,60,41,19,5,74,64,10,5
4,63,42,21,5,85,67,18,5
5,57,35,22,5,78,61,17,5
6,59,39,20,5,62,47,15,5
7,62,41,21,5,68,56,12,5
8,58,40,18,5,79,62,17,5
9,61,44,17,5,72,56,16,5
10,66,41,25,5,73,52,21,5
