RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,164,131,33,5,156,124,32,5
2,171,132,39,5,139,111,28,5
3,175,127,48,5,175,143,32,5
4,175,127,48,5,159,132,27,5
5,174,128,46,5,158,128,30,5
6,171,125,46,5,140,120,20,5
7,169,127,42,5,142,113,29,5
8,168,124,44,5,173,145,28,5
9,169,123,46,5,160,129,31,5
10,173,131,42,5,176,145,31,5
