RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,50,18,32,23.4,9,3,6,26.11,133256,45696,39336,12456,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
2,46,16,30,24.09,12,3,9,26.5,122272,39504,55296,13824,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
3,51,19,32,23.94,9,3,6,25.67,145120,51488,38312,12200,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
4,45,17,28,24.33,12,3,9,26.5,131904,46840,54272,13568,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
5,46,17,29,24.61,12,3,9,26.33,141768,47752,53248,13312,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
6,51,18,33,23.98,12,3,9,26.0,146552,48032,43328,10832,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
7,52,18,34,24.23,11,3,8,26.09,149272,47480,43424,11944,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
8,40,15,25,23.5,7,2,5,26.14,99808,35088,32256,9216,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
9,52,18,34,24.69,11,3,8,26.64,154000,51336,45216,12456,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
10,53,19,34,24.81,8,2,6,26.5,156384,55320,31392,7848,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
11,44,17,27,24.41,11,3,8,26.64,135976,49304,50688,13824,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
12,53,19,34,24.74,11,3,8,26.45,155672,54872,48896,13312,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
13,52,18,34,24.46,8,2,6,26.25,150960,52384,32416,8104,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
14,57,20,37,24.82,7,2,5,26.14,182488,62880,31232,8960,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
15,53,19,34,24.09,9,3,6,25.89,149352,52088,34976,12200,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
16,48,17,31,24.79,11,3,8,26.82,130496,47904,49664,13568,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
17,50,19,31,24.48,10,3,7,26.4,130928,48520,42832,12456,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
18,47,16,31,24.11,10,3,7,25.8,131416,44448,41808,12200,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
19,47,17,30,24.64,9,3,6,26.78,138592,49048,39248,12712,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
20,42,16,26,24.29,8,2,6,26.5,135944,45856,36864,9216,14,5000000,51,5,241227-101206_Run_16_Idx_79803,2000,5000000,4.9999999999999996e-05,20000000,1,0
