timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740761380.867,0,6,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,27,3436456.0,142,3,0,33.19439,14.366643,104.777023,28,117576.0,31,0,535
1740761381.867,0,10,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,26196296.0,860,1,114948,31.907682,23.756264,97.147627,27,556128.0,69,0,276
1740761382.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44408568.0,1400,0,356909,33.717243,23.17273,122.070318,28,456728.0,100,0,535
1740761383.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,642948,33.607063,22.807533,130.208335,28,468096.0,100,0,535
1740761384.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44379888.0,1399,1,905341,33.719517,23.029894,145.975747,28,465296.0,99,0,745
1740761385.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,1191389,33.38428,22.830896,162.251794,28,464368.0,100,0,745
1740761386.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44408568.0,1400,0,1495217,33.442123,22.651445,169.881190,28,485456.0,100,0,384
1740761387.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,1741913,33.701862,22.40076,162.251794,28,503704.0,100,0,745
1740761388.867,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44379888.0,1399,1,2021204,33.45504,23.07111,130.208335,28,496760.0,100,0,535
1740761389.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,2283635,33.5017,23.499744,80.871580,28,471488.0,100,0,535
1740761390.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44372712.0,1399,1,2228103,33.47667,23.074389,122.070318,28,470824.0,99,0,745
1740761391.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44344032.0,1398,2,2313231,33.265022,22.7462,130.208335,28,468064.0,100,0,142
1740761392.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,2252717,33.36874,22.868805,154.113778,28,463896.0,100,0,384
1740761393.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44379888.0,1399,1,2333017,33.7359,22.959213,162.251794,28,474208.0,100,0,535
1740761394.867,0,15,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44408568.0,1400,0,2273422,33.55228,22.843113,145.975747,28,486472.0,100,0,535
1740761395.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,2349631,33.384243,22.367172,162.251794,28,475880.0,100,0,535
1740761396.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,2289129,33.2764,22.992073,130.208335,28,463936.0,100,0,535
1740761397.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,15,1.0,28,44415744.0,1400,0,2228627,33.8041,23.243404,97.147627,28,483288.0,100,0,535
1740761398.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,14,1.0,23,31628560.0,1218,182,2174756,33.259575,21.06123,187.174479,28,309848.0,68,21,0
1740761399.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1871568.0,1245,155,2365391,32.81388,18.01322,462.849954,28,87040.0,20,30,0
1740761400.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1771408.0,1258,142,2289543,32.97124,17.77846,447.082527,28,87040.0,20,30,0
1740761401.867,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1777216.0,1255,145,2350738,32.981922,18.250444,641.886402,28,87040.0,20,30,0
1740761402.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1759088.0,1245,155,2276332,32.953003,18.208618,211.079922,28,87040.0,20,30,0
1740761403.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1798368.0,1253,147,2197073,32.709557,17.663961,381.978367,28,85416.0,21,33,0
1740761404.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1813640.0,1256,144,2253716,32.59436,17.814426,447.082527,28,87040.0,20,30,0
1740761405.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1775656.0,1253,147,2177287,32.77164,18.302244,15.767416,28,87040.0,20,30,0
1740761406.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,5,1.0,0,1764808.0,1253,147,2103285,32.81584,18.363495,162.251794,28,87040.0,20,30,0
1740761407.867,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,4,1.0,0,1763512.0,1248,152,2028359,32.784763,17.817379,179.036462,28,87040.0,20,30,0
1740761408.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,4,1.0,0,1793400.0,1264,136,2085990,33.085415,18.421425,-333.150240,28,95744.0,22,29,0
1740761409.867,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,4,1.0,0,1777032.0,1256,144,2009631,33.048843,18.332779,-137.837731,28,87040.0,20,30,0
1740761410.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,4,1.0,0,1786528.0,1255,145,2069658,32.97452,17.97511,-23.905436,28,87040.0,20,30,0
1740761411.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1775120.0,1258,142,1993343,32.899002,17.924849,283.813478,28,87040.0,20,30,0
1740761412.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1755984.0,1244,156,2057095,33.11172,17.952877,15.767416,28,87040.0,20,30,0
1740761413.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1787648.0,1254,146,1979198,32.91804,18.456896,-73.242191,28,87040.0,20,30,0
1740761414.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1793864.0,1255,145,2036281,32.95608,17.889107,251.770018,28,87040.0,20,30,0
1740761415.867,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1801696.0,1264,136,1958696,32.707962,18.094122,187.174479,28,87680.0,21,31,0
1740761416.867,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,23829,3,1.0,0,1772856.0,1253,147,2019757,32.4142,17.835447,405.883782,28,87040.0,20,30,0
