timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740758354.808,0,8,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,13663048.0,458,4,55338,35.730347,16.624655,145.975747,28,337176.0,52,0,1038
1740758355.808,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44415744.0,1400,0,348424,36.638916,18.417025,145.975747,28,471608.0,105,0,384
1740758356.808,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44415744.0,1400,0,631675,36.516613,17.968138,130.208335,28,486432.0,108,0,384
1740758357.808,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44379888.0,1399,1,888467,36.472713,18.229488,162.251794,28,483568.0,104,0,535
1740758358.808,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44408568.0,1400,0,1158557,36.4184,18.311535,122.070318,28,480896.0,106,0,535
1740758359.808,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44379888.0,1399,1,1449084,36.472706,18.175865,169.881190,28,501024.0,102,0,384
1740758360.808,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44382968.0,1399,1,1716736,36.283092,17.966814,194.803874,28,503248.0,101,0,535
1740758361.808,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44379888.0,1399,1,2012881,36.545414,17.855358,104.777023,28,493368.0,102,0,384
1740758362.808,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44318936.0,1397,3,2233175,36.391693,18.91904,104.777023,28,484784.0,104,0,535
1740758363.808,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18071,15,1.0,28,44415744.0,1400,0,2309042,36.451622,18.590044,145.975747,28,482832.0,105,0,535
