RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,62,45,17,5,86,67,19,5
2,53,42,11,5,71,58,13,5
3,76,50,26,5,76,62,14,5
4,74,48,26,5,84,63,21,5
5,55,39,16,5,73,56,17,5
6,65,42,23,5,67,53,14,5
7,62,40,22,5,70,52,18,5
8,51,35,16,5,83,67,16,5
9,46,34,12,5,57,46,11,5
10,75,46,29,5,72,53,19,5
