RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,167,133,34,5,179,143,36,5
2,173,131,42,5,140,114,26,5
3,172,126,46,5,171,141,30,5
4,174,126,48,5,142,117,25,5
5,170,130,40,5,144,116,28,5
6,176,127,49,5,166,137,29,5
7,171,126,45,5,174,145,29,5
8,171,124,47,5,155,128,27,5
9,166,124,42,5,171,137,34,5
10,170,128,42,5,133,109,24,5
