RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,96,71,25,5,100,82,18,5
2,94,70,24,5,104,80,24,5
3,94,70,24,5,101,80,21,5
4,95,69,26,5,102,81,21,5
5,94,68,26,5,105,84,21,5
6,98,68,30,5,104,82,22,5
7,96,69,27,5,98,81,17,5
8,95,66,29,5,102,83,19,5
9,99,71,28,5,100,87,13,5
10,100,69,31,5,98,84,14,5
