RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,135,102,33,1.05,54,43,11,0.07,7984,5568,1624,1272,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
2,130,108,22,0.98,52,42,10,0.08,7016,5528,1576,1272,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
3,132,108,24,0.86,53,42,11,0.15,6720,5168,1640,1288,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
4,138,105,33,1.12,54,42,12,0.11,8768,5216,1696,1280,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
5,138,106,32,0.97,53,43,10,0.06,7560,5128,1608,1296,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
6,129,105,24,1.03,53,44,9,0.04,7424,5144,1608,1312,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
7,132,106,26,0.99,54,43,11,0.04,7720,5712,1624,1280,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
8,133,107,26,1.04,52,41,11,0.1,7264,4968,1552,1216,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
9,133,103,30,0.97,56,44,12,0.07,7088,4824,1736,1320,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
10,128,105,23,1.02,56,44,12,0.11,6400,5008,1776,1352,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
11,129,105,24,0.91,51,44,7,0.12,6976,5184,1536,1312,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
12,130,105,25,1.25,51,42,9,0.02,7456,5280,1504,1232,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
13,134,104,30,0.99,51,42,9,0.08,8912,5448,1488,1224,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
14,130,105,25,1.22,50,43,7,0.04,9736,6368,1520,1288,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
15,135,107,28,0.7,52,42,10,0.06,5968,4720,1576,1256,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
16,132,103,29,1.23,52,41,11,0.13,9088,5376,1568,1216,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
17,135,104,31,0.91,52,41,11,0.1,7704,5160,1600,1248,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
18,132,108,24,0.74,50,42,8,0.06,6944,4760,1520,1264,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
19,136,106,30,0.92,48,40,8,0.04,7560,5512,1440,1184,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
20,136,107,29,1.12,50,41,9,0.08,7656,5424,1560,1256,4,3000000,51,5,241228-125357_Run_2_Idx_96947,2000,3000000,4.9999999999999996e-05,14000000,1,0
