RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,62,45,17,5,71,61,10,5
2,56,39,17,5,77,61,16,5
3,57,37,20,5,70,57,13,5
4,58,39,19,5,78,61,17,5
5,59,35,24,5,74,55,19,5
6,53,35,18,5,77,55,22,5
7,55,39,16,5,74,60,14,5
8,50,32,18,5,60,44,16,5
9,72,39,33,5,84,62,22,5
10,60,38,22,5,70,56,14,5
