RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,90,39,51,24.22,24,11,13,26.33,132040,55488,45184,20888,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
2,93,41,52,24.25,22,13,9,26.41,146800,61040,46000,26632,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
3,96,36,60,24.24,22,13,9,26.27,155232,52952,44400,25800,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
4,98,38,60,24.33,24,12,12,26.08,162032,57640,47552,23264,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
5,93,36,57,24.25,22,11,11,26.55,147744,52712,43888,21432,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
6,92,38,54,24.28,20,11,9,26.7,150968,55792,39648,21912,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
7,93,38,55,24.29,18,12,6,26.22,143896,56592,35120,22976,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
8,93,39,54,24.31,21,12,9,26.24,147768,57504,41704,23104,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
9,88,40,48,24.16,23,11,12,26.48,133168,57528,47416,21592,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
10,86,42,44,24.02,24,12,12,26.08,136120,64672,48192,23136,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
11,82,42,40,23.2,23,11,12,25.7,122832,61728,44976,19920,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
12,81,43,38,23.62,21,11,10,25.95,124288,64904,39432,20920,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
13,82,44,38,23.49,22,12,10,25.64,121448,66648,43080,22936,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
14,77,43,34,23.91,20,11,9,26.2,122128,66904,38848,22072,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
15,83,42,41,23.39,20,11,9,25.5,127920,61336,37688,20912,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
16,84,42,42,24.36,17,11,6,26.41,132640,64160,35816,23288,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
17,84,40,44,24.26,18,12,6,26.33,129080,59608,37200,24288,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
18,92,41,51,24.61,21,12,9,26.48,145280,62024,43176,23808,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
19,90,40,50,24.11,21,12,9,25.76,138536,60296,41632,22648,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
20,90,39,51,23.71,25,11,14,25.8,137192,55664,49768,21432,7,10000000,51,5,241227-101446_Run_19_Idx_95468,2000,10000000,4.9999999999999996e-05,20000000,1,0
