RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,60,41,19,5,72,59,13,5
2,57,37,20,5,82,69,13,5
3,59,37,22,5,64,55,9,5
4,50,34,16,5,70,53,17,5
5,56,34,22,5,69,54,15,5
6,57,36,21,5,72,56,16,5
7,58,34,24,5,73,54,19,5
8,44,29,15,5,61,46,15,5
9,58,33,25,5,92,65,27,5
10,53,33,20,5,74,56,18,5
