RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,65,45,20,5,87,66,21,5
2,86,54,32,5,102,77,25,5
3,68,44,24,5,97,72,25,5
4,70,41,29,5,100,74,26,5
5,61,35,26,5,98,77,21,5
6,59,36,23,5,80,63,17,5
7,62,38,24,5,61,44,17,5
8,71,41,30,5,62,45,17,5
9,82,52,30,5,74,50,24,5
10,83,54,29,5,102,70,32,5
