RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,177,127,50,5,169,133,36,5
2,177,129,48,5,165,127,38,5
3,183,126,57,5,170,133,37,5
4,180,126,54,5,168,134,34,5
5,179,127,52,5,164,131,33,5
6,182,127,55,5,166,134,32,5
7,178,126,52,5,166,131,35,5
8,183,128,55,5,169,134,35,5
9,179,127,52,5,170,128,42,5
10,182,127,55,5,167,129,38,5
