RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,124,81,43,5,107,73,34,5
2,127,82,45,5,125,92,33,5
3,131,80,51,5,119,85,34,5
4,136,80,56,5,115,87,28,5
5,137,76,61,5,110,87,23,5
6,134,79,55,5,111,80,31,5
7,139,80,59,5,107,83,24,5
8,135,80,55,5,119,88,31,5
9,133,84,49,5,114,82,32,5
10,137,76,61,5,98,73,25,5
