RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,107,65,42,5,86,58,28,5
2,124,64,60,5,88,60,28,5
3,122,66,56,5,85,54,31,5
4,119,66,53,5,82,56,26,5
5,126,64,62,5,95,57,38,5
6,127,65,62,5,83,55,28,5
7,122,63,59,5,99,61,38,5
8,125,63,62,5,85,56,29,5
9,123,63,60,5,97,64,33,5
10,123,63,60,5,95,63,32,5
