RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,60,42,18,5,70,56,14,5
2,65,40,25,5,74,62,12,5
3,59,38,21,5,71,58,13,5
4,58,39,19,5,80,63,17,5
5,52,30,22,5,58,46,12,5
6,59,38,21,5,81,58,23,5
7,48,33,15,5,74,57,17,5
8,49,32,17,5,86,62,24,5
9,46,29,17,5,72,58,14,5
10,57,33,24,5,64,48,16,5
