,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
0,9.5,10.5,119.2,71.95,47.25,15.294,39.6,17.05,22.55,14.411000000000001,50627.2,27943.6,11305.2,4586.8,4.0,9500000.0,51.0,5.0,0.0,3010.0,9500000.0,8.999999999999999e-05,1000000.0,1012544.0,558872.0,226104.0,91736.0,0.3960765033805906,0.5677427521487631
1,29.5,10.5,73.0,32.85,40.15,20.516,25.0,8.45,16.55,17.875000000000004,96289.6,35228.4,15928.0,6662.0,7.0,9500000.0,51.0,5.0,0.0,3010.0,9500000.0,2.6e-05,1000000.0,1925792.0,704568.0,318560.0,133240.0,0.5497318073954751,0.6605360726230289
2,49.5,10.5,67.35,34.6,32.75,16.1155,25.4,8.3,17.1,12.348500000000003,61272.4,26143.2,8462.8,2582.4,7.0,9500000.0,51.0,5.0,0.0,3010.0,9500000.0,7.799999999999999e-05,1000000.0,1225448.0,522864.0,169256.0,51648.0,0.4849941187536454,0.6732257422777446
3,69.5,10.5,72.35,42.65,29.7,14.779499999999999,25.85,9.75,16.1,11.742999999999999,69311.6,29374.0,9687.6,3393.2,7.0,9500000.0,51.0,5.0,0.0,3005.0,9500000.0,5.2e-05,1000000.0,1386232.0,587480.0,193752.0,67864.0,0.40963646555816224,0.6210725372966752
4,89.5,10.5,160.0,101.45,58.55,24.404,83.25,48.15,35.1,26.27,25883.6,16405.2,27759.2,16168.0,2.0,9500000.0,51.0,5.0,0.0,2995.0,9500000.0,7.799999999999999e-05,1000000.0,517672.0,328104.0,555184.0,323360.0,0.3659375,0.4204026298888285
5,109.5,10.5,68.45,35.9,32.55,15.354500000000002,26.5,9.7,16.8,12.017999999999999,61415.2,23512.4,8416.4,2799.2,7.0,9500000.0,51.0,5.0,0.0,3000.0,9500000.0,7.900000000000001e-05,1000000.0,1228304.0,470248.0,168328.0,55984.0,0.47446523640029453,0.6327470001263105
6,129.5,10.5,35.0,17.75,17.25,16.387,10.65,3.55,7.1,13.078999999999999,71989.2,28102.0,6330.4,2394.8,14.0,9500000.0,51.0,5.0,0.0,3005.0,9500000.0,5.300000000000001e-05,1000000.0,1439784.0,562040.0,126608.0,47896.0,0.4903689637687316,0.6630574980574979
7,149.5,10.5,146.85,82.85,64.0,22.8895,42.3,22.8,19.5,24.479,105472.8,50478.0,33483.6,16437.2,4.0,9500000.0,51.0,5.0,0.0,2990.0,9500000.0,3.7000000000000005e-05,1000000.0,2109456.0,1009560.0,669672.0,328744.0,0.4354801293547455,0.4526441036106316
8,169.5,10.5,145.05,101.85,43.2,13.548499999999999,74.75,41.55,33.2,13.575,14170.4,9047.6,10555.2,5062.4,2.0,9500000.0,51.0,5.0,0.0,3010.0,9500000.0,7e-05,1000000.0,283408.0,180952.0,211104.0,101248.0,0.29780409505920497,0.44283735264200014
9,189.5,10.5,155.05,125.35,29.7,12.629999999999999,81.1,55.9,25.2,13.165000000000001,13968.4,10972.4,12107.6,8021.2,2.0,9500000.0,51.0,5.0,0.0,3005.0,9500000.0,3.3e-05,1000000.0,279368.0,219448.0,242152.0,160424.0,0.19133714148094907,0.30957647210331507
