,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,FolderName,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
22,1,160,58,102,20.95,144,48,96,27.0,149152,52912,645120,215040,2,0,51,5,0,250421-095917_Run_1985_Idx_75763,4970,0,5e-05,20000000,2983040.0,1058240.0,12902400.0,4300800.0,0.6375,0.6666666666666666
23,1,80,25,55,26.3,18,6,12,27.0,2476440,768288,1069776,356592,14,0,51,5,0,250421-090936_Run_168_Idx_26496,420,0,5e-05,20000000,49528800.0,15365760.0,21395520.0,7131840.0,0.6875,0.6666666666666666
24,1,160,48,112,26.08,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-091516_Run_862_Idx_85773,2160,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
25,1,160,55,105,23.6,144,48,96,27.0,157416,55992,645120,215040,2,0,51,5,0,250421-100015_Run_1941_Idx_44266,4860,0,5e-05,20000000,3148320.0,1119840.0,12902400.0,4300800.0,0.65625,0.6666666666666666
26,1,145,45,100,26.17,45,15,30,27.0,2120832,673632,1099368,366456,7,0,51,5,0,250421-092545_Run_587_Idx_61030,1470,0,5e-05,20000000,42416640.0,13472640.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
27,1,160,48,112,25.95,81,27,54,27.0,865984,268992,935928,311976,4,0,51,5,0,250421-091502_Run_506_Idx_75070,1270,0,5e-05,20000000,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
28,1,145,45,100,26.28,45,15,30,27.0,2182272,688992,1099368,366456,7,0,51,5,0,250421-090817_Run_887_Idx_24331,2220,0,5e-05,20000000,43645440.0,13779840.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
29,1,160,67,93,15.79,144,54,90,18.28,99528,35856,362760,120288,2,0,51,5,0,250421-095332_Run_1841_Idx_12673,4610,0,5e-05,20000000,1990560.0,717120.0,7255200.0,2405760.0,0.58125,0.625
30,1,160,61,99,23.11,81,27,54,27.0,645296,233448,935928,311976,4,0,51,5,0,250421-085450_Run_338_Idx_56370,850,0,5e-05,20000000,12905920.0,4668960.0,18718560.0,6239520.0,0.61875,0.6666666666666666
31,1,160,48,112,24.5,81,34,47,19.0,865984,268992,438136,142352,4,0,51,5,0,250421-092334_Run_950_Idx_66949,2380,0,5e-05,20000000,17319680.0,5379840.0,8762720.0,2847040.0,0.7,0.5802469135802469
32,1,145,47,98,26.09,45,15,30,27.0,2165152,707728,1099368,366456,7,0,51,5,0,250421-085331_Run_223_Idx_5328,560,0,5e-05,20000000,43303040.0,14154560.0,21987360.0,7329120.0,0.6758620689655173,0.6666666666666666
33,1,80,25,55,24.61,18,6,12,27.0,1769336,591512,1069776,356592,14,0,51,5,0,250421-093633_Run_1144_Idx_26496,2860,0,5e-05,20000000,35386720.0,11830240.0,21395520.0,7131840.0,0.6875,0.6666666666666666
34,1,160,48,112,26.12,81,27,54,27.0,892224,275552,935928,311976,4,0,51,5,0,250421-091412_Run_390_Idx_93338,980,0,5e-05,20000000,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
35,1,160,58,102,23.34,81,27,54,27.0,751192,237400,935928,311976,4,0,51,5,0,250421-092832_Run_1110_Idx_52699,2780,0,5e-05,20000000,15023840.0,4748000.0,18718560.0,6239520.0,0.6375,0.6666666666666666
36,1,145,47,98,25.78,45,15,30,27.0,2011552,669328,1099368,366456,7,0,51,5,0,250421-090928_Run_287_Idx_40177,720,0,5e-05,20000000,40231040.0,13386560.0,21987360.0,7329120.0,0.6758620689655173,0.6666666666666666
37,1,160,48,112,25.38,81,27,54,22.67,892224,275552,536672,149312,4,0,51,5,0,250421-094712_Run_1638_Idx_85773,4100,0,5e-05,20000000,17844480.0,5511040.0,10733440.0,2986240.0,0.7,0.6666666666666666
38,1,160,48,112,26.3,144,48,96,27.0,226560,70016,645120,215040,2,0,51,5,0,250421-091649_Run_381_Idx_25592,960,0,5e-05,20000000,4531200.0,1400320.0,12902400.0,4300800.0,0.7,0.6666666666666666
39,1,160,57,103,23.6,144,48,96,27.0,189576,59336,645120,215040,2,0,51,5,0,250421-094531_Run_1705_Idx_24839,4270,0,5e-05,20000000,3791520.0,1186720.0,12902400.0,4300800.0,0.64375,0.6666666666666666
