,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
21,21.0,1.0,80.0,24.0,56.0,26.2,18.0,6.0,12.0,27.0,2399416.0,708056.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,1220.0,0.0,5e-05,20000000.0,47988320.0,14161120.0,21395520.0,7131840.0,0.7,0.6666666666666666
22,22.0,1.0,160.0,58.0,102.0,20.95,144.0,48.0,96.0,27.0,149152.0,52912.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,4970.0,0.0,5e-05,20000000.0,2983040.0,1058240.0,12902400.0,4300800.0,0.6375,0.6666666666666666
23,23.0,1.0,80.0,25.0,55.0,26.3,18.0,6.0,12.0,27.0,2476440.0,768288.0,1069776.0,356592.0,14.0,0.0,51.0,5.0,0.0,420.0,0.0,5e-05,20000000.0,49528800.0,15365760.0,21395520.0,7131840.0,0.6875,0.6666666666666666
24,24.0,1.0,160.0,48.0,112.0,26.08,81.0,27.0,54.0,27.0,892224.0,275552.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,2160.0,0.0,5e-05,20000000.0,17844480.0,5511040.0,18718560.0,6239520.0,0.7,0.6666666666666666
25,25.0,1.0,160.0,55.0,105.0,23.6,144.0,48.0,96.0,27.0,157416.0,55992.0,645120.0,215040.0,2.0,0.0,51.0,5.0,0.0,4860.0,0.0,5e-05,20000000.0,3148320.0,1119840.0,12902400.0,4300800.0,0.65625,0.6666666666666666
26,26.0,1.0,145.0,45.0,100.0,26.17,45.0,15.0,30.0,27.0,2120832.0,673632.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,1470.0,0.0,5e-05,20000000.0,42416640.0,13472640.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
27,27.0,1.0,160.0,48.0,112.0,25.95,81.0,27.0,54.0,27.0,865984.0,268992.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,1270.0,0.0,5e-05,20000000.0,17319680.0,5379840.0,18718560.0,6239520.0,0.7,0.6666666666666666
28,28.0,1.0,145.0,45.0,100.0,26.28,45.0,15.0,30.0,27.0,2182272.0,688992.0,1099368.0,366456.0,7.0,0.0,51.0,5.0,0.0,2220.0,0.0,5e-05,20000000.0,43645440.0,13779840.0,21987360.0,7329120.0,0.6896551724137931,0.6666666666666666
29,29.0,1.0,160.0,67.0,93.0,15.79,144.0,54.0,90.0,18.28,99528.0,35856.0,362760.0,120288.0,2.0,0.0,51.0,5.0,0.0,4610.0,0.0,5e-05,20000000.0,1990560.0,717120.0,7255200.0,2405760.0,0.58125,0.625
30,30.0,1.0,160.0,61.0,99.0,23.11,81.0,27.0,54.0,27.0,645296.0,233448.0,935928.0,311976.0,4.0,0.0,51.0,5.0,0.0,850.0,0.0,5e-05,20000000.0,12905920.0,4668960.0,18718560.0,6239520.0,0.61875,0.6666666666666666
