RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,132,76,56,5,122,87,35,5
2,139,78,61,5,79,58,21,5
3,134,74,60,5,93,65,28,5
4,134,80,54,5,131,91,40,5
5,134,78,56,5,98,74,24,5
6,133,77,56,5,100,74,26,5
7,131,77,54,5,119,88,31,5
8,133,80,53,5,99,76,23,5
9,129,78,51,5,116,85,31,5
10,128,78,50,5,124,87,37,5
