RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,60,40,20,5,70,55,15,5
2,57,37,20,5,74,60,14,5
3,60,39,21,5,60,52,8,5
4,55,39,16,5,94,71,23,5
5,57,36,21,5,53,43,10,5
6,55,37,18,5,86,66,20,5
7,48,32,16,5,87,71,16,5
8,55,32,23,5,72,56,16,5
9,54,31,23,5,74,56,18,5
10,58,36,22,5,66,44,22,5
