RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,65,49,16,5,78,65,13,5
2,66,44,22,5,85,66,19,5
3,66,43,23,5,79,64,15,5
4,64,39,25,5,82,65,17,5
5,59,40,19,5,67,53,14,5
6,50,34,16,5,62,42,20,5
7,61,38,23,5,72,53,19,5
8,49,34,15,5,63,52,11,5
9,56,38,18,5,68,55,13,5
10,66,46,20,5,85,63,22,5
