RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,49,29,20,2.2,26,17,9,0.27,12008,6632,1672,1096,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
2,52,28,24,1.77,27,18,9,0.19,11952,6104,2008,1432,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
3,50,29,21,1.38,27,17,10,0.26,9280,5248,2408,1416,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
4,43,29,14,2.26,25,17,8,0.08,9848,6616,1696,1064,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
5,47,29,18,2.09,24,16,8,0.5,11616,6336,1568,1016,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
6,48,30,18,2.04,25,14,11,0.56,12552,5896,1856,1216,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
7,44,30,14,1.93,26,17,9,0.08,11240,6072,1608,1064,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
8,48,29,19,1.79,28,17,11,0.29,10160,5544,1784,1080,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
9,46,29,17,1.76,25,15,10,0.24,11736,5832,2328,1320,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
10,43,28,15,2.05,27,15,12,0.04,11496,6128,1704,912,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
11,47,30,17,1.89,24,15,9,0.25,11312,6240,1456,896,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
12,42,28,14,2.4,23,15,8,0.35,11000,6656,1800,1304,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
13,45,27,18,2.13,26,17,9,0.85,12040,5472,2336,1408,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
14,44,26,18,2.2,25,14,11,0.36,11112,5640,1680,936,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
15,42,29,13,1.52,27,16,11,0.0,7680,5280,1680,992,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
16,48,28,20,1.77,27,16,11,0.22,11168,5648,2048,1360,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
17,57,26,31,1.49,23,15,8,0.3,10560,4880,1504,1008,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
18,46,26,20,1.5,26,15,11,0.27,9216,4992,1656,968,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
19,52,26,26,1.98,25,15,10,0.12,13896,5368,1768,1008,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
20,55,28,27,1.49,26,15,11,0.19,11488,5712,1568,928,7,4000000,51,5,241228-125703_Run_3_Idx_69296,2000,4000000,4.9999999999999996e-05,12000000,1,0
