,Unnamed: 0,RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,pulseAttenuation,prf,FreqOffset,PulseWidth,BW,DL_throughput_bps,DL_goodput_bps,UL_throughput_bps,UL_goodput_bps,DLReTxPrcnt,ULReTxPrcnt
290,5809.5,10.5,45.6,14.05,31.55,23.404499999999995,11.05,3.4,7.65,23.285,106150.4,34566.0,25137.6,9050.0,14.0,0.0,51.0,5.0,0.0,3670.0,0.0,5e-05,20000000.0,2123008.0,691320.0,502752.0,181000.0,0.69163518137259,0.690901182151182
291,5829.5,10.5,85.35,34.0,51.35,20.69,22.95,8.4,14.55,20.048499999999997,93685.6,33133.6,23720.4,6580.0,7.0,0.0,51.0,5.0,0.0,3130.0,0.0,5e-05,20000000.0,1873712.0,662672.0,474408.0,131600.0,0.601210404522501,0.6314564577934143
292,5849.5,10.5,66.85,25.3,41.55,16.426500000000004,25.5,9.75,15.75,11.927000000000001,40506.8,18130.8,14383.2,6378.0,7.0,0.0,51.0,5.0,0.0,3890.0,0.0,5e-05,20000000.0,810136.0,362616.0,287664.0,127560.0,0.6214905532065877,0.6167481227670569
293,5869.5,10.5,157.5,115.25,42.25,21.708499999999994,85.3,54.2,31.1,23.136000000000003,22926.8,16740.8,24662.4,15040.8,2.0,0.0,51.0,5.0,0.0,2340.0,0.0,5e-05,20000000.0,458536.0,334816.0,493248.0,300816.0,0.2679911144822685,0.36394474499823354
294,5889.5,10.5,43.8,13.0,30.8,21.970500000000005,10.05,2.85,7.2,20.234500000000004,79235.2,25347.2,23346.8,6499.6,14.0,0.0,51.0,5.0,0.0,3820.0,0.0,5e-05,20000000.0,1584704.0,506944.0,466936.0,129992.0,0.7031592372027976,0.7189335664335663
295,5909.5,10.5,48.65,16.15,32.5,19.738499999999995,10.05,3.4,6.65,19.6935,87831.2,27317.6,29732.8,8455.6,14.0,0.0,51.0,5.0,0.0,2530.0,0.0,5e-05,20000000.0,1756624.0,546352.0,594656.0,169112.0,0.6675802360836067,0.6588776501276501
296,5929.5,10.5,154.55,88.5,66.05,24.277499999999996,45.55,28.05,17.5,26.250999999999998,112160.0,57378.4,40426.0,23018.0,4.0,0.0,51.0,5.0,0.0,1990.0,0.0,5e-05,20000000.0,2243200.0,1147568.0,808520.0,460360.0,0.4272814576661685,0.38147089256361777
297,5949.5,10.5,44.9,16.7,28.2,18.782000000000004,11.2,3.95,7.25,17.740499999999997,70887.6,26251.6,13070.8,4787.2,14.0,0.0,51.0,5.0,0.0,3050.0,0.0,5e-05,20000000.0,1417752.0,525032.0,261416.0,95744.0,0.627306509023767,0.641029526029526
298,5969.5,10.5,157.5,112.3,45.2,22.338,86.25,56.45,29.8,23.41,23973.6,16910.0,25056.8,16068.4,2.0,0.0,51.0,5.0,0.0,2070.0,0.0,5e-05,20000000.0,479472.0,338200.0,501136.0,321368.0,0.28711365418570345,0.3445684569357431
299,5989.5,10.5,139.05,60.95,78.1,19.0775,41.4,17.9,23.5,20.2185,65286.8,26250.8,22053.2,9418.0,4.0,0.0,51.0,5.0,0.0,3940.0,0.0,5e-05,20000000.0,1305736.0,525016.0,441064.0,188360.0,0.5612662944892087,0.5664107098884468
300,6009.5,10.5,140.0,96.35,43.65,16.252000000000002,81.95,54.1,27.85,16.083999999999996,15681.2,10416.8,15248.8,9604.0,2.0,0.0,51.0,5.0,0.0,2720.0,0.0,5e-05,20000000.0,313624.0,208336.0,304976.0,192080.0,0.3118306148107101,0.3394837520020618
301,6029.5,10.5,85.4,30.75,54.65,20.744500000000002,23.25,8.25,15.0,19.860500000000002,86708.8,27208.8,20639.2,6390.8,7.0,0.0,51.0,5.0,0.0,3660.0,0.0,5e-05,20000000.0,1734176.0,544176.0,412784.0,127816.0,0.639703613583382,0.6436600108510863
302,6049.5,10.5,40.0,12.9,27.1,20.291000000000004,10.65,3.35,7.3,17.4595,71124.4,24812.4,17348.0,6040.8,14.0,0.0,51.0,5.0,0.0,2640.0,0.0,5e-05,20000000.0,1422488.0,496248.0,346960.0,120816.0,0.6773548929728215,0.6786075036075034
303,6069.5,10.5,157.1,127.15,29.95,20.161,88.7,67.3,21.4,20.569000000000003,21776.8,16864.8,22815.2,16688.8,2.0,0.0,51.0,5.0,0.0,1120.0,0.0,5e-05,20000000.0,435536.0,337296.0,456304.0,333776.0,0.19053853035594942,0.2396719579346649
304,6089.5,10.5,79.3,29.7,49.6,17.000999999999998,21.7,8.55,13.15,15.6855,50989.2,18563.2,18656.8,6358.0,7.0,0.0,51.0,5.0,0.0,3500.0,0.0,5e-05,20000000.0,1019784.0,371264.0,373136.0,127160.0,0.624358845954271,0.6016987164881902
305,6109.5,10.5,120.85,44.8,76.05,18.2725,34.1,13.15,20.95,19.567500000000003,53247.2,20430.4,20713.6,6412.8,4.0,0.0,51.0,5.0,0.0,4650.0,0.0,5e-05,20000000.0,1064944.0,408608.0,414272.0,128256.0,0.6289631969078489,0.6128753591830417
