RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,130,80,50,5,105,77,28,5
2,135,81,54,5,103,73,30,5
3,138,76,62,5,82,62,20,5
4,134,78,56,5,110,79,31,5
5,137,79,58,5,107,78,29,5
6,132,82,50,5,101,72,29,5
7,138,82,56,5,106,78,28,5
8,140,80,60,5,108,78,30,5
9,126,82,44,5,120,88,32,5
10,133,81,52,5,144,102,42,5
