RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,50,35,15,5,74,58,16,5
2,61,38,23,5,83,66,17,5
3,66,42,24,5,82,64,18,5
4,47,32,15,5,82,68,14,5
5,61,38,23,5,68,53,15,5
6,61,40,21,5,75,54,21,5
7,59,35,24,5,72,53,19,5
8,44,29,15,5,64,51,13,5
9,61,36,25,5,55,43,12,5
10,46,31,15,5,73,56,17,5
