RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,98,79,19,5,90,75,15,5
2,101,85,16,5,94,78,16,5
3,119,100,19,5,92,76,16,5
4,119,98,21,5,96,77,19,5
5,121,96,25,5,92,77,15,5
6,113,95,18,5,89,74,15,5
7,89,73,16,5,89,75,14,5
8,105,82,23,5,97,75,22,5
9,99,86,13,5,94,78,16,5
10,114,94,20,5,91,77,14,5
