RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,57,38,19,5,71,54,17,5
2,66,40,26,5,75,60,15,5
3,57,37,20,5,68,56,12,5
4,42,34,8,5,73,59,14,5
5,47,31,16,5,72,61,11,5
6,54,38,16,5,66,53,13,5
7,55,34,21,5,82,60,22,5
8,57,33,24,5,79,60,19,5
9,54,33,21,5,79,60,19,5
10,64,36,28,5,86,65,21,5
