RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,67,46,21,5,83,68,15,5
2,57,40,17,5,73,61,12,5
3,66,42,24,5,82,64,18,5
4,56,37,19,5,60,48,12,5
5,57,37,20,5,61,45,16,5
6,65,40,25,5,72,56,16,5
7,56,37,19,5,65,51,14,5
8,54,34,20,5,76,58,18,5
9,54,39,15,5,75,58,17,5
10,59,39,20,5,96,72,24,5
