RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,67,48,19,5,66,53,13,5
2,62,47,15,5,73,50,23,5
3,76,48,28,5,61,53,8,5
4,62,40,22,5,91,73,18,5
5,52,37,15,5,95,73,22,5
6,59,38,21,5,71,59,12,5
7,57,39,18,5,64,49,15,5
8,71,45,26,5,73,59,14,5
9,48,32,16,5,75,55,20,5
10,55,39,16,5,65,46,19,5
