RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,69,47,22,5,79,61,18,5
2,63,39,24,5,77,63,14,5
3,59,39,20,5,79,66,13,5
4,54,36,18,5,74,55,19,5
5,63,38,25,5,64,48,16,5
6,54,38,16,5,77,60,17,5
7,60,36,24,5,69,55,14,5
8,41,30,11,5,61,48,13,5
9,61,36,25,5,65,50,15,5
10,61,39,22,5,83,60,23,5
