RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,63,43,20,5,83,62,21,5
2,68,44,24,5,84,70,14,5
3,60,39,21,5,78,63,15,5
4,52,37,15,5,74,57,17,5
5,53,37,16,5,76,62,14,5
6,62,43,19,5,78,62,16,5
7,62,38,24,5,84,64,20,5
8,61,41,20,5,55,44,11,5
9,64,45,19,5,66,49,17,5
10,54,38,16,5,72,55,17,5
