RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,154,95,59,5,108,75,33,5
2,151,95,56,5,106,72,34,5
3,142,97,45,5,119,85,34,5
4,151,95,56,5,115,86,29,5
5,148,99,49,5,104,76,28,5
6,147,98,49,5,127,93,34,5
7,147,98,49,5,109,80,29,5
8,147,97,50,5,120,91,29,5
9,151,98,53,5,115,86,29,5
10,149,95,54,5,91,71,20,5
