RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,93,77,16,5,92,76,16,5
2,99,83,16,5,94,76,18,5
3,115,98,17,5,93,76,17,5
4,121,102,19,5,94,76,18,5
5,130,104,26,5,95,80,15,5
6,121,99,22,5,92,76,16,5
7,97,79,18,5,92,75,17,5
8,86,69,17,5,95,78,17,5
9,109,89,20,5,88,77,11,5
10,110,91,19,5,95,78,17,5
