RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,124,68,56,5,98,63,35,5
2,129,67,62,5,88,54,34,5
3,120,66,54,5,96,64,32,5
4,125,62,63,5,80,55,25,5
5,121,66,55,5,80,55,25,5
6,137,67,70,5,80,55,25,5
7,120,67,53,5,89,60,29,5
8,117,65,52,5,95,62,33,5
9,118,68,50,5,118,72,46,5
10,129,67,62,5,84,53,31,5
