RNTI,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL,DL_throughput_bits,DL_goodput_bits,UL_throughput_bits,UL_goodput_bits,TTI,PulseBWoffset,numRBs,NumFrames,FolderName,prf,FreqOffset,PulseWidth,BW,numPulses,pulseIdxOffset_ms
1,43,25,18,2.3,28,15,13,0.25,16464,6448,1848,992,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
2,40,26,14,2.05,28,16,12,0.32,10328,6024,2448,1192,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
3,42,25,17,1.69,25,15,10,0.24,8520,5024,1656,1008,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
4,39,26,13,2.31,26,18,8,0.12,9432,6152,1640,1144,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
5,42,25,17,2.05,24,15,9,0.21,11376,5720,1664,1088,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
6,38,26,12,2.24,24,14,10,0.25,10808,5816,1520,912,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
7,46,25,21,2.15,22,16,6,0.45,15728,6088,1520,1152,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
8,45,26,19,1.67,24,18,6,0.08,11328,5496,1568,1144,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
9,39,26,13,2.13,23,17,6,0.22,9680,5656,1552,1144,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
10,40,23,17,2.12,26,18,8,0.38,11128,5832,1848,1336,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
11,41,24,17,2.12,27,17,10,0.19,11160,5608,1712,1064,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
12,40,24,16,2.28,26,18,8,0.27,10528,6032,2096,1360,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
13,40,23,17,2.08,24,18,6,0.12,9976,5224,1584,1160,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
14,36,24,12,2.22,26,15,11,0.12,10672,5464,1688,984,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
15,41,25,16,1.66,24,15,9,0.17,8832,5000,1752,1176,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
16,39,23,16,2.21,27,15,12,0.26,10592,5416,1936,1008,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
17,44,25,19,1.59,26,15,11,0.38,10312,4824,2136,1160,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
18,44,25,19,1.55,28,16,12,0.18,8744,4536,1632,896,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
19,40,25,15,1.92,26,15,11,0.27,10840,5288,1720,952,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
20,39,24,15,2.15,26,14,12,0.23,10896,5768,1648,880,7,2000000,51,5,241228-124115_Run_3_Idx_64927,2000,2000000,4.9999999999999996e-05,16000000,1,0
