timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740335994.908,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,27,1344.0,2,0,0,28.659,0.6104315,130.208335,28,8704.0,2,0,0
1740335995.909,0,10,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,28103648.0,909,0,131410,28.238686,15.370761,137.837731,28,505568.0,79,0,0
1740335996.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44175728.0,1398,1,413373,28.666138,15.577226,187.174479,28,471632.0,102,0,535
1740335997.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44049976.0,1399,2,681975,28.717316,15.320631,112.915039,28,472872.0,102,0,745
1740335998.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,973663,28.697348,15.162735,145.975747,28,478336.0,104,0,384
1740335999.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44019152.0,1398,2,1230375,28.139282,15.161756,97.147627,28,480752.0,103,0,535
1740336000.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,1522070,28.495869,16.208609,162.251794,28,500808.0,105,0,1038
1740336001.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44372712.0,1399,0,1778092,28.502312,16.035194,145.975747,28,484072.0,103,0,535
1740336002.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44235192.0,1400,1,2082698,28.334564,15.935022,145.975747,28,504728.0,103,0,535
1740336003.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2254428,28.159496,15.787809,202.941891,28,510464.0,107,0,384
1740336004.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2330289,28.646568,15.609659,112.915039,28,492256.0,106,0,745
1740336005.909,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44203896.0,1399,1,2296252,28.774452,15.63645,130.208335,28,503496.0,102,0,745
1740336006.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2235732,28.450178,15.202487,202.941891,28,474784.0,102,0,276
1740336007.909,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2311948,28.491549,15.267354,112.915039,28,474976.0,106,0,535
1740336008.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,22,28581072.0,1310,90,2198240,28.920515,14.311553,154.113778,28,289840.0,74,0,0
1740336009.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24736176.0,1311,90,2021972,28.716145,14.778376,47.810872,28,282632.0,70,0,0
1740336010.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24772536.0,1313,87,2240773,28.206001,15.288097,89.009603,28,287856.0,72,0,0
1740336011.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24781224.0,1313,87,2051200,28.610931,15.057949,122.070318,28,280496.0,71,0,14
1740336012.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24757680.0,1312,88,2270351,28.538641,14.946616,169.881190,28,294816.0,75,0,0
1740336013.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24693168.0,1309,90,1956827,28.622972,14.753762,169.881190,28,277312.0,70,0,0
1740336014.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24753072.0,1312,89,2183435,28.351973,14.824975,137.837731,28,274680.0,70,0,0
1740336015.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24695208.0,1309,90,2005974,28.416677,14.318212,169.881190,28,281512.0,71,0,0
