timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740336233.908,0,5,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,14,1.0,25,1216.0,2,0,0,29.232002,0.73199993,130.208335,28,4352.0,1,0,0
1740336234.908,0,9,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,23150224.0,754,2,199223,28.109385,14.559776,179.036462,28,366088.0,68,0,535
1740336235.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44246424.0,1400,1,494005,28.302118,15.30462,122.070318,28,460072.0,102,0,384
1740336236.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,43883192.0,1396,3,756565,27.514332,15.255814,162.251794,28,480960.0,103,0,535
1740336237.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44128576.0,1400,1,1017869,27.576002,15.635891,55.948895,28,481256.0,104,0,745
1740336238.908,0,13,"[1999, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,1313761,27.966139,16.300121,122.070318,28,485280.0,102,0,384
1740336239.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,1571680,28.168259,16.03022,97.147627,28,485096.0,101,0,535
1740336240.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,1869016,28.127174,15.752908,80.871580,28,524520.0,104,0,535
1740336241.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44167536.0,1398,1,2125335,27.965904,15.56451,179.036462,28,487432.0,103,0,745
1740336242.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,2319517,27.424707,15.4764595,169.881190,28,517111.99999999994,102,0,535
1740336243.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2259010,27.973467,15.365247,179.036462,28,483792.0,101,0,745
1740336244.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2335243,28.57306,15.269217,154.113778,28,488944.0,104,0,745
1740336245.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44408568.0,1400,0,2275616,28.34519,15.218879,162.251794,28,485672.0,101,0,535
1740336246.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44212088.0,1399,1,2240120,27.416708,16.271797,122.070318,28,483680.0,102,0,535
1740336247.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,22,29424024.0,1289,111,2282916,28.203693,15.216449,122.070318,28,215136.0,52,0,0
1740336248.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24051192.0,1280,119,1887777,28.324312,14.604213,162.251794,28,175008.0,45,0,0
1740336249.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24089592.0,1282,118,2173897,28.25548,14.645249,112.915039,28,181256.0,46,0,0
1740336250.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24094200.0,1282,119,1916220,28.324512,14.709981,104.777023,28,176616.0,43,0,0
1740336251.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24115704.0,1283,116,2196411,28.026457,14.477608,130.208335,28,174112.0,44,0,0
1740336252.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24178176.0,1286,115,1926876,27.263218,14.473399,137.837731,28,174456.0,46,0,0
1740336253.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24214536.0,1288,111,2058379,28.096542,14.243915,112.915039,28,178728.0,48,0,0
1740336254.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24135168.0,1284,117,2069007,28.290358,14.069628,179.036462,28,176712.0,45,0,0
1740336255.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24262152.0,1290,110,2059437,28.65498,13.9680605,179.036462,28,181544.0,47,0,0
1740336256.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24178176.0,1286,114,2062051,28.810228,14.713093,73.242191,28,178600.0,44,0,0
1740336257.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24089592.0,1282,118,1937232,28.59577,15.054683,137.837731,28,174288.0,43,0,0
1740336258.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24031728.0,1279,121,2094471,28.453526,15.073126,97.147627,28,174496.0,42,0,0
1740336259.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24072696.0,1281,119,1972431,28.160402,14.882163,137.837731,28,174344.0,45,0,0
1740336260.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,23943672.0,1275,125,2139980,27.911066,14.417012,104.777023,28,179816.0,47,0,0
1740336261.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24005616.0,1278,122,1889893,28.125221,14.591524,112.915039,28,173160.0,41,0,0
1740336262.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24027648.0,1279,121,2183346,27.924456,14.298928,162.251794,28,176560.0,44,0,0
1740336263.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,23902704.0,1273,126,1943404,27.910002,14.359388,162.251794,28,174600.0,45,0,0
1740336264.908,0,11,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24111624.0,1283,118,2093062,27.694712,14.414849,179.036462,28,176080.0,45,0,0
1740336265.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,23939064.0,1275,124,1986018,27.660446,13.977653,187.174479,28,173072.0,45,0,0
1740336266.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,24199680.0,1287,114,2124670,27.689915,14.662021,137.837731,28,176200.0,46,0,0
1740336267.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,20,27386072.0,1384,16,2133886,27.303415,16.02565,122.070318,28,395720.0,92,0,384
1740336268.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,23,33480167.999999996,1399,0,2199495,27.235031,16.03135,145.975747,28,443392.0,103,0,535
1740336269.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,25,39294440.0,1401,0,2230200,27.353924,15.777136,154.113778,28,480384.0,103,0,384
1740336270.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,27,43702240.0,1400,0,2257090,27.824818,15.84165,80.871580,28,470056.0,103,0,745
1740336271.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2332967,28.058,15.55917,65.104167,28,479880.0,101,0,102
1740336272.909,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2272449,28.34255,15.51534,145.975747,28,478472.0,102,0,745
1740336273.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44408568.0,1400,0,2213226,28.45981,15.249931,169.881190,28,487272.0,105,0,535
1740336274.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44211584.0,1399,1,2314520,28.269491,15.24077,187.174479,28,478496.0,102,0,535
