timestamp,error_indication_count,average_latency,latency_histogram,pci,rnti,cqi,ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_bs,pusch_snr_db,pucch_snr_db,ta_ns,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,bsr
1740335680.908,0,6,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,3877776.0,138,2,232786,28.924456,10.411947,179.036462,28,101184.0,22,0,28
1740335681.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44119568.0,1401,0,550193,27.393463,14.713408,130.208335,28,513288.0,104,0,745
1740335682.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,830619,27.204351,14.828487,137.837731,28,468952.0,103,0,535
1740335683.908,0,13,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,1101239,27.477827,14.50825,112.915039,28,490608.0,103,0,1038
1740335684.908,0,15,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44059184.0,1399,2,1372989,27.672022,15.035436,40.181479,28,481328.0,99,0,745
1740335685.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44217240.0,1399,1,1678199,28.06861,15.977088,112.915039,28,484112.0,102,0,535
1740335686.908,0,14,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,1958656,29.13129,16.389507,73.242191,28,501032.0,107,0,276
1740335687.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44379888.0,1399,0,2197440,28.333807,15.995968,104.777023,28,522304.0,103,0,535
1740335688.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44451600.0,1401,0,2228325,28.75454,15.623529,112.915039,28,496608.0,104,0,535
1740335689.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44408568.0,1400,0,2305085,28.737011,15.661189,194.803874,28,478112.0,103,0,535
1740335690.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2244586,28.399214,15.547419,154.113778,28,469168.0,104,0,745
1740335691.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44415744.0,1400,0,2320454,28.308437,15.346223,104.777023,28,479136.0,101,0,535
1740335692.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44139872.0,1397,2,2289875,28.132444,15.15108,104.777023,28,487056.0,104,0,1038
1740335693.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44444424.0,1401,0,2230289,28.991278,15.019481,162.251794,28,515904.0,105,0,535
1740335694.909,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44006408.0,1398,2,2220420,29.477884,15.797031,97.147627,28,458480.0,103,0,745
1740335695.908,0,12,"[2000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,18262,15,1.0,28,44210568.0,1399,1,2321837,29.01764,16.356749,130.208335,28,496192.0,105,0,745
