RNTIs_DL,numDLTotal,numDLnew,numReTx_DL,avgMCS_DL,numULTotal,numULnew,numReTx_UL,avgMCS_UL
1,92,78,14,5,88,75,13,5
2,119,96,23,5,93,75,18,5
3,114,99,15,5,94,74,20,5
4,118,100,18,5,94,77,17,5
5,122,97,25,5,94,77,17,5
6,122,99,23,5,90,72,18,5
7,104,82,22,5,92,75,17,5
8,85,69,16,5,93,77,16,5
9,104,84,20,5,87,77,10,5
10,109,94,15,5,93,77,16,5
